order_id,user_id,order_date,food_id,food_price,drink_id,drink_price,food_quantity,drink_quantity,total_purchase_amount,age,gender
3913,170,2024-04-21 13:54:11,3,20000,14,11500,14,12,418000,1997,male
3914,170,2024-05-04 20:47:11,2,21000,5,7000,7,3,168000,1997,male
3915,170,2024-05-21 04:12:11,1,23000,10,9500,1,3,51500,1997,male
3916,170,2024-06-06 11:58:11,6,25000,8,8500,10,9,326500,1997,male
3917,170,2024-06-23 19:55:11,12,30000,8,8500,10,10,385000,1997,male
3918,170,2024-06-26 10:30:11,13,31000,1,5000,7,10,267000,1997,male
3919,170,2024-06-27 15:22:11,8,26000,13,11000,6,6,222000,1997,male
3920,171,2024-07-07 16:44:58,2,21000,10,9500,9,12,303000,1993,female
3921,172,2023-10-12 06:23:36,11,29000,2,5500,8,8,276000,1996,male
3922,172,2023-11-09 00:08:36,3,20000,10,9500,4,8,156000,1996,male
3923,172,2023-11-28 16:09:36,7,24000,7,8000,10,4,272000,1996,male
3924,172,2023-12-15 22:18:36,14,32000,12,10500,12,4,426000,1996,male
3925,172,2024-01-13 06:16:36,3,20000,3,6000,8,3,178000,1996,male
3926,172,2024-02-01 08:00:36,7,24000,7,8000,2,6,96000,1996,male
3927,172,2024-02-05 19:07:36,7,24000,3,6000,2,7,90000,1996,male
3928,172,2024-02-20 23:19:36,11,29000,3,6000,14,8,454000,1996,male
3929,172,2024-03-20 22:10:36,4,23000,10,9500,11,11,357500,1996,male
3930,172,2024-03-29 12:38:36,4,23000,12,10500,10,7,303500,1996,male
3931,172,2024-04-15 00:15:36,13,31000,5,7000,4,8,180000,1996,male
3932,172,2024-04-30 20:58:36,12,30000,3,6000,14,3,438000,1996,male
3933,172,2024-05-06 12:23:36,2,21000,1,5000,13,7,308000,1996,male
3934,172,2024-06-05 22:49:36,1,23000,2,5500,9,7,245500,1996,male
3935,172,2024-06-13 15:37:36,8,26000,14,11500,3,7,158500,1996,male
3936,172,2024-06-29 09:04:36,8,26000,6,7500,11,10,361000,1996,male
3937,172,2024-07-02 06:17:36,14,32000,11,10000,2,5,114000,1996,male
3938,173,2024-06-26 10:08:03,9,27000,13,11000,1,4,71000,1993,male
3939,173,2024-07-05 07:16:03,6,25000,3,6000,1,7,67000,1993,male
3940,174,2023-05-24 18:58:59,10,28000,3,6000,10,9,334000,1998,female
3941,174,2023-06-10 13:24:59,10,28000,6,7500,6,4,198000,1998,female
3942,174,2023-06-17 08:01:59,14,32000,4,6500,7,3,243500,1998,female
3943,174,2023-07-07 11:01:59,3,20000,5,7000,6,8,176000,1998,female
3944,174,2023-07-15 21:04:59,10,28000,6,7500,10,9,347500,1998,female
3945,174,2023-07-23 10:25:59,3,20000,3,6000,13,7,302000,1998,female
3946,174,2023-08-20 17:17:59,10,28000,12,10500,1,4,70000,1998,female
3947,174,2023-08-29 20:42:59,14,32000,9,9000,9,5,333000,1998,female
3948,174,2023-08-31 02:22:59,8,26000,10,9500,7,8,258000,1998,female
3949,174,2023-09-17 18:37:59,6,25000,10,9500,1,4,63000,1998,female
3950,174,2023-09-25 12:01:59,2,21000,4,6500,7,8,199000,1998,female
3951,174,2023-10-04 10:18:59,10,28000,9,9000,8,11,323000,1998,female
3952,174,2023-10-21 20:52:59,12,30000,4,6500,2,2,73000,1998,female
3953,174,2023-11-02 03:22:59,9,27000,9,9000,1,7,90000,1998,female
3954,174,2023-11-28 09:44:59,14,32000,8,8500,7,10,309000,1998,female
3955,174,2023-12-09 01:35:59,14,32000,2,5500,7,6,257000,1998,female
3956,174,2023-12-21 22:31:59,13,31000,10,9500,4,8,200000,1998,female
3957,174,2023-12-24 09:01:59,14,32000,10,9500,5,12,274000,1998,female
3958,174,2024-01-21 19:34:59,9,27000,13,11000,7,7,266000,1998,female
3959,174,2024-01-29 11:16:59,6,25000,1,5000,7,7,210000,1998,female
3960,174,2024-02-20 16:04:59,5,22000,8,8500,13,3,311500,1998,female
3961,174,2024-02-28 21:07:59,8,26000,6,7500,12,3,334500,1998,female
3962,174,2024-03-17 04:41:59,13,31000,12,10500,6,8,270000,1998,female
3963,174,2024-04-12 10:07:59,14,32000,12,10500,9,6,351000,1998,female
3964,174,2024-05-05 08:56:59,12,30000,1,5000,6,1,185000,1998,female
3965,174,2024-05-15 13:14:59,4,23000,9,9000,4,5,137000,1998,female
3966,174,2024-05-27 10:30:59,8,26000,8,8500,4,6,155000,1998,female
3967,174,2024-06-07 02:46:59,11,29000,9,9000,6,7,237000,1998,female
3968,174,2024-06-17 15:59:59,6,25000,11,10000,3,9,165000,1998,female
3969,174,2024-06-23 13:25:59,10,28000,1,5000,4,8,152000,1998,female
3970,175,2023-02-23 18:40:41,4,23000,14,11500,4,5,149500,2002,female
3971,175,2023-03-17 16:52:41,11,29000,7,8000,8,5,272000,2002,female
3972,175,2023-03-22 12:58:41,5,22000,9,9000,5,5,155000,2002,female
3973,175,2023-04-18 01:40:41,6,25000,2,5500,6,10,205000,2002,female
3974,175,2023-04-20 04:02:41,13,31000,13,11000,9,9,378000,2002,female
3975,175,2023-04-22 08:16:41,2,21000,13,11000,8,8,256000,2002,female
3976,175,2023-05-01 06:56:41,12,30000,6,7500,2,7,112500,2002,female
3977,175,2023-05-23 17:05:41,4,23000,8,8500,12,7,335500,2002,female
3978,175,2023-06-21 02:12:41,14,32000,9,9000,8,9,337000,2002,female
3979,175,2023-07-01 19:48:41,4,23000,4,6500,9,11,278500,2002,female
3980,175,2023-07-18 22:04:41,5,22000,1,5000,7,9,199000,2002,female
3981,175,2023-08-11 18:13:41,6,25000,9,9000,6,8,222000,2002,female
3982,175,2023-09-04 17:07:41,12,30000,5,7000,5,8,206000,2002,female
3983,175,2023-09-17 00:24:41,4,23000,11,10000,9,6,267000,2002,female
3984,175,2023-10-15 04:32:41,2,21000,11,10000,4,11,194000,2002,female
3985,175,2023-10-19 04:10:41,9,27000,3,6000,9,9,297000,2002,female
3986,175,2023-11-11 04:15:41,13,31000,6,7500,6,8,246000,2002,female
3987,175,2023-11-27 16:59:41,3,20000,7,8000,9,3,204000,2002,female
3988,175,2023-12-07 06:02:41,1,23000,14,11500,3,11,195500,2002,female
3989,175,2024-01-02 00:29:41,14,32000,1,5000,6,3,207000,2002,female
3990,175,2024-01-12 00:47:41,12,30000,7,8000,8,13,344000,2002,female
3991,175,2024-01-17 17:54:41,11,29000,9,9000,10,6,344000,2002,female
3992,175,2024-01-30 10:52:41,2,21000,10,9500,7,7,213500,2002,female
3993,175,2024-02-10 16:21:41,8,26000,5,7000,8,5,243000,2002,female
3994,175,2024-02-28 21:27:41,8,26000,2,5500,1,5,53500,2002,female
3995,175,2024-03-21 07:29:41,9,27000,6,7500,9,6,288000,2002,female
3996,175,2024-03-25 14:53:41,9,27000,9,9000,2,12,162000,2002,female
3997,175,2024-04-21 08:55:41,8,26000,4,6500,11,9,344500,2002,female
3998,175,2024-05-08 10:27:41,13,31000,11,10000,14,6,494000,2002,female
3999,175,2024-05-19 01:51:41,6,25000,12,10500,8,5,252500,2002,female
4000,175,2024-06-13 09:19:41,3,20000,5,7000,8,6,202000,2002,female
4001,175,2024-06-20 13:49:41,2,21000,2,5500,7,11,207500,2002,female
4002,175,2024-06-27 17:53:41,4,23000,14,11500,10,8,322000,2002,female
4003,176,2024-03-10 20:15:00,1,23000,6,7500,13,12,389000,1990,male
4004,176,2024-04-06 08:40:00,3,20000,9,9000,11,14,346000,1990,male
4005,176,2024-04-09 18:24:00,10,28000,1,5000,4,7,147000,1990,male
4006,176,2024-04-26 18:14:00,10,28000,2,5500,6,5,195500,1990,male
4007,176,2024-05-24 15:53:00,9,27000,9,9000,7,1,198000,1990,male
4008,176,2024-06-23 11:12:00,6,25000,6,7500,6,3,172500,1990,male
4009,176,2024-07-08 23:21:00,7,24000,10,9500,7,6,225000,1990,male
4010,177,2023-02-15 16:09:02,8,26000,3,6000,7,7,224000,1988,male
4011,177,2023-03-15 13:54:02,4,23000,9,9000,7,8,233000,1988,male
4012,177,2023-04-10 18:55:02,1,23000,10,9500,11,4,291000,1988,male
4013,177,2023-04-30 10:38:02,13,31000,13,11000,6,8,274000,1988,male
4014,177,2023-05-29 18:42:02,9,27000,7,8000,5,8,199000,1988,male
4015,177,2023-06-25 21:25:02,14,32000,2,5500,6,10,247000,1988,male
4016,177,2023-07-15 18:43:02,8,26000,8,8500,10,9,336500,1988,male
4017,177,2023-08-09 12:44:02,7,24000,2,5500,4,5,123500,1988,male
4018,177,2023-08-24 06:27:02,12,30000,3,6000,6,1,186000,1988,male
4019,177,2023-09-22 12:23:02,13,31000,8,8500,8,8,316000,1988,male
4020,177,2023-09-23 16:14:02,4,23000,13,11000,7,7,238000,1988,male
4021,177,2023-10-12 16:07:02,12,30000,1,5000,11,4,350000,1988,male
4022,177,2023-10-18 01:15:02,2,21000,13,11000,5,9,204000,1988,male
4023,177,2023-10-28 16:53:02,10,28000,12,10500,10,9,374500,1988,male
4024,177,2023-11-24 02:21:02,3,20000,2,5500,2,1,45500,1988,male
4025,177,2023-12-07 16:10:02,12,30000,6,7500,12,10,435000,1988,male
4026,177,2024-01-02 20:02:02,12,30000,2,5500,5,5,177500,1988,male
4027,177,2024-01-09 02:09:02,2,21000,8,8500,7,8,215000,1988,male
4028,177,2024-01-19 12:55:02,11,29000,11,10000,6,8,254000,1988,male
4029,177,2024-02-15 05:59:02,3,20000,11,10000,6,8,200000,1988,male
4030,177,2024-03-01 02:24:02,6,25000,11,10000,8,9,290000,1988,male
4031,177,2024-03-14 21:25:02,1,23000,8,8500,5,8,183000,1988,male
4032,177,2024-03-26 02:08:02,9,27000,12,10500,14,4,420000,1988,male
4033,177,2024-04-21 17:09:02,6,25000,1,5000,4,11,155000,1988,male
4034,177,2024-04-29 11:50:02,2,21000,5,7000,6,6,168000,1988,male
4035,177,2024-05-21 02:21:02,2,21000,9,9000,4,7,147000,1988,male
4036,177,2024-05-30 17:38:02,3,20000,9,9000,10,8,272000,1988,male
4037,177,2024-06-08 07:33:02,10,28000,14,11500,5,10,255000,1988,male
4038,177,2024-06-18 07:54:02,5,22000,1,5000,6,7,167000,1988,male
4039,177,2024-06-19 20:53:02,12,30000,9,9000,3,9,171000,1988,male
4040,178,2024-03-01 03:45:50,9,27000,10,9500,10,8,346000,1991,male
4041,178,2024-03-04 20:01:50,2,21000,5,7000,11,12,315000,1991,male
4042,178,2024-04-04 19:10:50,8,26000,13,11000,6,8,244000,1991,male
4043,178,2024-04-09 03:13:50,9,27000,13,11000,13,10,461000,1991,male
4044,178,2024-05-03 01:27:50,8,26000,7,8000,7,5,222000,1991,male
4045,178,2024-06-02 22:37:50,9,27000,12,10500,8,10,321000,1991,male
4046,178,2024-06-21 18:44:50,13,31000,5,7000,7,9,280000,1991,male
4047,178,2024-07-03 21:48:50,1,23000,8,8500,9,6,258000,1991,male
4048,179,2023-04-18 15:40:11,6,25000,14,11500,10,11,376500,1996,female
4049,179,2023-05-05 19:12:11,5,22000,7,8000,8,1,184000,1996,female
4050,179,2023-05-12 03:26:11,8,26000,10,9500,6,2,175000,1996,female
4051,179,2023-05-15 09:42:11,8,26000,12,10500,6,4,198000,1996,female
4052,179,2023-05-20 21:30:11,10,28000,11,10000,13,9,454000,1996,female
4053,179,2023-06-15 06:24:11,13,31000,4,6500,2,6,101000,1996,female
4054,179,2023-06-24 23:35:11,9,27000,3,6000,6,10,222000,1996,female
4055,179,2023-07-21 12:37:11,10,28000,13,11000,9,12,384000,1996,female
4056,179,2023-08-10 06:27:11,5,22000,10,9500,6,11,236500,1996,female
4057,179,2023-08-15 15:30:11,11,29000,5,7000,8,13,323000,1996,female
4058,179,2023-09-08 02:40:11,6,25000,7,8000,12,7,356000,1996,female
4059,179,2023-09-22 03:18:11,11,29000,1,5000,6,5,199000,1996,female
4060,179,2023-09-27 10:46:11,13,31000,7,8000,7,5,257000,1996,female
4061,179,2023-10-09 17:42:11,9,27000,11,10000,8,6,276000,1996,female
4062,179,2023-10-11 12:54:11,14,32000,3,6000,8,11,322000,1996,female
4063,179,2023-10-15 09:35:11,8,26000,14,11500,8,10,323000,1996,female
4064,179,2023-11-08 07:39:11,1,23000,2,5500,6,13,209500,1996,female
4065,179,2023-11-18 23:36:11,7,24000,7,8000,13,7,368000,1996,female
4066,179,2023-12-09 09:47:11,10,28000,10,9500,1,7,94500,1996,female
4067,179,2023-12-31 16:33:11,14,32000,2,5500,5,9,209500,1996,female
4068,179,2024-01-10 17:10:11,10,28000,8,8500,10,12,382000,1996,female
4069,179,2024-01-29 23:43:11,8,26000,11,10000,8,6,268000,1996,female
4070,179,2024-02-02 17:24:11,7,24000,2,5500,8,5,219500,1996,female
4071,179,2024-02-10 04:29:11,14,32000,4,6500,5,5,192500,1996,female
4072,179,2024-02-28 10:24:11,3,20000,11,10000,5,8,180000,1996,female
4073,179,2024-03-14 00:00:11,3,20000,4,6500,12,7,285500,1996,female
4074,179,2024-03-17 05:24:11,1,23000,12,10500,8,3,215500,1996,female
4075,179,2024-03-29 11:58:11,14,32000,2,5500,9,11,348500,1996,female
4076,179,2024-04-27 07:16:11,7,24000,8,8500,11,9,340500,1996,female
4077,179,2024-05-08 00:20:11,2,21000,10,9500,14,14,427000,1996,female
4078,179,2024-05-10 06:12:11,7,24000,5,7000,10,2,254000,1996,female
4079,179,2024-06-05 11:15:11,2,21000,10,9500,5,9,190500,1996,female
4080,179,2024-06-13 13:52:11,13,31000,13,11000,9,11,400000,1996,female
4081,179,2024-07-04 06:24:11,11,29000,6,7500,7,9,270500,1996,female
4082,180,2022-10-29 05:50:52,6,25000,2,5500,11,6,308000,1998,male
4083,180,2022-11-16 19:22:52,2,21000,9,9000,14,5,339000,1998,male
4084,180,2022-12-05 21:30:52,4,23000,2,5500,7,14,238000,1998,male
4085,180,2022-12-11 14:30:52,3,20000,1,5000,11,8,260000,1998,male
4086,180,2022-12-14 11:40:52,12,30000,11,10000,3,8,170000,1998,male
4087,180,2023-01-03 11:25:52,13,31000,9,9000,7,10,307000,1998,male
4088,180,2023-01-12 20:25:52,4,23000,7,8000,4,8,156000,1998,male
4089,180,2023-02-04 08:05:52,3,20000,10,9500,10,6,257000,1998,male
4090,180,2023-03-02 16:57:52,11,29000,8,8500,8,7,291500,1998,male
4091,180,2023-03-26 22:40:52,6,25000,2,5500,7,5,202500,1998,male
4092,180,2023-04-24 11:21:52,12,30000,8,8500,9,10,355000,1998,male
4093,180,2023-05-13 18:09:52,12,30000,13,11000,3,11,211000,1998,male
4094,180,2023-05-17 06:23:52,5,22000,2,5500,6,10,187000,1998,male
4095,180,2023-05-24 16:57:52,14,32000,1,5000,3,5,121000,1998,male
4096,180,2023-06-05 03:54:52,2,21000,2,5500,3,6,96000,1998,male
4097,180,2023-06-09 01:07:52,12,30000,2,5500,10,7,338500,1998,male
4098,180,2023-06-27 22:22:52,9,27000,1,5000,9,13,308000,1998,male
4099,180,2023-07-12 00:26:52,4,23000,6,7500,3,4,99000,1998,male
4100,180,2023-07-15 05:10:52,3,20000,12,10500,9,11,295500,1998,male
4101,180,2023-08-08 10:26:52,6,25000,5,7000,11,6,317000,1998,male
4102,180,2023-08-17 00:12:52,6,25000,2,5500,3,8,119000,1998,male
4103,180,2023-09-12 19:33:52,12,30000,9,9000,10,8,372000,1998,male
4104,180,2023-10-11 00:10:52,2,21000,11,10000,2,9,132000,1998,male
4105,180,2023-11-04 19:37:52,9,27000,12,10500,4,8,192000,1998,male
4106,180,2023-11-24 03:42:52,4,23000,5,7000,9,8,263000,1998,male
4107,180,2023-11-30 12:11:52,14,32000,1,5000,10,7,355000,1998,male
4108,180,2023-12-28 16:42:52,2,21000,3,6000,10,11,276000,1998,male
4109,180,2024-01-27 18:16:52,9,27000,10,9500,2,8,130000,1998,male
4110,180,2024-02-09 00:58:52,3,20000,10,9500,10,6,257000,1998,male
4111,180,2024-02-26 07:22:52,6,25000,8,8500,9,7,284500,1998,male
4112,180,2024-03-22 07:05:52,11,29000,10,9500,6,8,250000,1998,male
4113,180,2024-04-20 22:30:52,7,24000,1,5000,7,6,198000,1998,male
4114,180,2024-04-26 23:13:52,14,32000,7,8000,6,10,272000,1998,male
4115,180,2024-05-11 18:05:52,10,28000,10,9500,12,7,402500,1998,male
4116,180,2024-05-22 19:01:52,9,27000,6,7500,8,10,291000,1998,male
4117,180,2024-06-20 09:27:52,3,20000,7,8000,11,1,228000,1998,male
4118,181,2023-01-01 07:55:15,8,26000,4,6500,9,10,299000,1993,male
4119,181,2023-01-18 20:01:15,5,22000,3,6000,6,2,144000,1993,male
4120,181,2023-01-22 09:24:15,10,28000,7,8000,5,6,188000,1993,male
4121,181,2023-02-12 23:48:15,5,22000,2,5500,4,4,110000,1993,male
4122,181,2023-02-23 09:26:15,14,32000,8,8500,6,8,260000,1993,male
4123,181,2023-03-18 11:41:15,3,20000,13,11000,8,7,237000,1993,male
4124,181,2023-04-11 13:23:15,11,29000,7,8000,4,8,180000,1993,male
4125,181,2023-05-07 07:00:15,11,29000,12,10500,8,10,337000,1993,male
4126,181,2023-06-03 01:08:15,4,23000,4,6500,11,8,305000,1993,male
4127,181,2023-06-24 19:01:15,4,23000,6,7500,6,4,168000,1993,male
4128,181,2023-07-24 01:07:15,4,23000,12,10500,3,2,90000,1993,male
4129,181,2023-08-13 02:05:15,2,21000,13,11000,12,11,373000,1993,male
4130,181,2023-09-08 11:01:15,2,21000,4,6500,3,13,147500,1993,male
4131,181,2023-09-13 22:18:15,11,29000,11,10000,11,10,419000,1993,male
4132,181,2023-10-13 01:01:15,7,24000,10,9500,11,8,340000,1993,male
4133,181,2023-10-28 08:28:15,8,26000,1,5000,2,4,72000,1993,male
4134,181,2023-11-13 07:37:15,10,28000,2,5500,10,10,335000,1993,male
4135,181,2023-11-28 23:44:15,9,27000,13,11000,7,8,277000,1993,male
4136,181,2023-12-22 07:33:15,12,30000,4,6500,2,14,151000,1993,male
4137,181,2024-01-01 20:59:15,6,25000,7,8000,9,3,249000,1993,male
4138,181,2024-01-12 07:06:15,3,20000,5,7000,6,7,169000,1993,male
4139,181,2024-01-14 17:38:15,13,31000,12,10500,4,4,166000,1993,male
4140,181,2024-01-18 03:49:15,13,31000,7,8000,9,4,311000,1993,male
4141,181,2024-02-03 09:17:15,12,30000,3,6000,6,9,234000,1993,male
4142,181,2024-03-04 11:02:15,2,21000,14,11500,11,11,357500,1993,male
4143,181,2024-03-24 17:31:15,9,27000,8,8500,5,4,169000,1993,male
4144,181,2024-04-04 01:33:15,9,27000,6,7500,14,7,430500,1993,male
4145,181,2024-04-28 12:20:15,9,27000,8,8500,4,14,227000,1993,male
4146,181,2024-05-04 22:39:15,9,27000,5,7000,7,7,238000,1993,male
4147,181,2024-05-14 14:01:15,5,22000,2,5500,7,9,203500,1993,male
4148,181,2024-05-20 15:39:15,13,31000,14,11500,7,7,297500,1993,male
4149,181,2024-06-16 07:31:15,12,30000,9,9000,14,6,474000,1993,male
4150,181,2024-06-24 11:22:15,10,28000,12,10500,6,6,231000,1993,male
4151,182,2023-05-31 08:37:30,10,28000,12,10500,10,11,395500,2000,male
4152,182,2023-06-26 05:07:30,2,21000,9,9000,5,3,132000,2000,male
4153,182,2023-07-08 22:52:30,3,20000,12,10500,2,3,71500,2000,male
4154,182,2023-08-03 23:02:30,8,26000,13,11000,7,8,270000,2000,male
4155,182,2023-08-26 15:28:30,3,20000,5,7000,8,14,258000,2000,male
4156,182,2023-09-02 17:57:30,2,21000,4,6500,6,8,178000,2000,male
4157,182,2023-09-06 08:34:30,9,27000,11,10000,3,13,211000,2000,male
4158,182,2023-09-23 15:21:30,5,22000,2,5500,11,8,286000,2000,male
4159,182,2023-10-17 04:59:30,4,23000,14,11500,8,7,264500,2000,male
4160,182,2023-11-04 22:39:30,14,32000,3,6000,14,7,490000,2000,male
4161,182,2023-11-23 03:52:30,2,21000,4,6500,11,6,270000,2000,male
4162,182,2023-11-25 12:17:30,9,27000,9,9000,3,5,126000,2000,male
4163,182,2023-12-25 04:21:30,7,24000,7,8000,13,9,384000,2000,male
4164,182,2024-01-18 11:20:30,5,22000,5,7000,5,11,187000,2000,male
4165,182,2024-01-20 22:53:30,12,30000,7,8000,8,6,288000,2000,male
4166,182,2024-02-19 18:41:30,11,29000,11,10000,4,7,186000,2000,male
4167,182,2024-03-11 13:56:30,12,30000,13,11000,8,11,361000,2000,male
4168,182,2024-03-14 04:00:30,9,27000,14,11500,9,5,300500,2000,male
4169,182,2024-03-22 02:37:30,11,29000,8,8500,9,7,320500,2000,male
4170,182,2024-04-12 16:11:30,12,30000,5,7000,8,10,310000,2000,male
4171,182,2024-05-05 01:41:30,12,30000,13,11000,9,6,336000,2000,male
4172,182,2024-06-01 07:25:30,11,29000,4,6500,10,2,303000,2000,male
4173,182,2024-06-12 18:36:30,8,26000,5,7000,11,8,342000,2000,male
4174,182,2024-07-09 13:15:30,7,24000,3,6000,4,5,126000,2000,male
4175,183,2022-11-15 17:38:23,9,27000,6,7500,8,7,268500,1997,female
4176,183,2022-12-11 05:54:23,5,22000,11,10000,5,3,140000,1997,female
4177,183,2022-12-27 03:16:23,10,28000,13,11000,9,2,274000,1997,female
4178,183,2022-12-31 07:31:23,10,28000,3,6000,4,8,160000,1997,female
4179,183,2023-01-09 19:11:23,9,27000,4,6500,10,5,302500,1997,female
4180,183,2023-02-07 14:54:23,12,30000,10,9500,11,7,396500,1997,female
4181,183,2023-02-23 21:19:23,11,29000,5,7000,7,9,266000,1997,female
4182,183,2023-03-13 15:00:23,12,30000,6,7500,8,14,345000,1997,female
4183,183,2023-04-01 11:00:23,5,22000,1,5000,11,5,267000,1997,female
4184,183,2023-04-19 05:15:23,3,20000,12,10500,3,3,91500,1997,female
4185,183,2023-05-12 05:49:23,14,32000,12,10500,8,5,308500,1997,female
4186,183,2023-05-22 00:50:23,14,32000,13,11000,9,9,387000,1997,female
4187,183,2023-06-14 00:29:23,5,22000,2,5500,14,5,335500,1997,female
4188,183,2023-06-30 07:08:23,6,25000,14,11500,9,3,259500,1997,female
4189,183,2023-07-09 04:58:23,10,28000,2,5500,5,6,173000,1997,female
4190,183,2023-07-21 12:09:23,9,27000,9,9000,6,9,243000,1997,female
4191,183,2023-07-23 03:13:23,7,24000,1,5000,9,1,221000,1997,female
4192,183,2023-08-17 14:44:23,4,23000,10,9500,8,7,250500,1997,female
4193,183,2023-09-12 12:17:23,6,25000,1,5000,7,10,225000,1997,female
4194,183,2023-09-22 01:19:23,8,26000,4,6500,8,9,266500,1997,female
4195,183,2023-10-21 02:48:23,10,28000,6,7500,6,3,190500,1997,female
4196,183,2023-11-16 12:13:23,12,30000,3,6000,4,4,144000,1997,female
4197,183,2023-11-29 03:30:23,6,25000,1,5000,5,8,165000,1997,female
4198,183,2023-12-29 06:50:23,3,20000,1,5000,14,5,305000,1997,female
4199,183,2024-01-17 22:07:23,11,29000,1,5000,9,6,291000,1997,female
4200,183,2024-01-19 08:43:23,2,21000,4,6500,9,3,208500,1997,female
4201,183,2024-02-06 10:02:23,9,27000,1,5000,9,7,278000,1997,female
4202,183,2024-02-14 15:37:23,14,32000,5,7000,8,6,298000,1997,female
4203,183,2024-03-01 04:50:23,4,23000,5,7000,10,4,258000,1997,female
4204,183,2024-03-07 03:45:23,7,24000,12,10500,10,4,282000,1997,female
4205,183,2024-04-04 00:46:23,10,28000,9,9000,7,4,232000,1997,female
4206,183,2024-05-04 03:33:23,12,30000,12,10500,8,6,303000,1997,female
4207,183,2024-05-19 17:09:23,13,31000,1,5000,5,7,190000,1997,female
4208,183,2024-06-04 02:14:23,9,27000,14,11500,1,9,130500,1997,female
4209,183,2024-06-30 11:48:23,5,22000,14,11500,8,11,302500,1997,female
4210,184,2023-09-19 08:30:36,12,30000,13,11000,5,8,238000,1989,female
4211,184,2023-10-13 16:47:36,12,30000,3,6000,6,5,210000,1989,female
4212,184,2023-10-26 13:00:36,13,31000,10,9500,8,1,257500,1989,female
4213,184,2023-11-20 18:55:36,13,31000,1,5000,9,11,334000,1989,female
4214,184,2023-11-22 18:37:36,5,22000,13,11000,10,4,264000,1989,female
4215,184,2023-11-29 05:19:36,6,25000,8,8500,7,3,200500,1989,female
4216,184,2023-12-26 00:09:36,10,28000,12,10500,10,6,343000,1989,female
4217,184,2023-12-27 17:54:36,10,28000,4,6500,7,3,215500,1989,female
4218,184,2024-01-21 17:05:36,8,26000,3,6000,6,10,216000,1989,female
4219,184,2024-02-05 04:45:36,9,27000,14,11500,6,7,242500,1989,female
4220,184,2024-03-02 04:37:36,8,26000,12,10500,4,8,188000,1989,female
4221,184,2024-03-06 11:37:36,3,20000,6,7500,6,7,172500,1989,female
4222,184,2024-03-30 16:55:36,10,28000,9,9000,7,6,250000,1989,female
4223,184,2024-04-18 09:37:36,8,26000,14,11500,6,6,225000,1989,female
4224,184,2024-05-15 03:11:36,14,32000,7,8000,13,10,496000,1989,female
4225,184,2024-06-04 01:32:36,12,30000,12,10500,14,4,462000,1989,female
4226,184,2024-06-05 07:17:36,1,23000,3,6000,6,2,150000,1989,female
4227,184,2024-06-24 18:01:36,9,27000,4,6500,7,8,241000,1989,female
4228,184,2024-06-30 08:28:36,8,26000,5,7000,13,1,345000,1989,female
4229,185,2023-04-20 14:48:49,13,31000,12,10500,2,5,114500,1993,female
4230,185,2023-05-19 03:15:49,3,20000,11,10000,5,2,120000,1993,female
4231,185,2023-05-21 18:03:49,1,23000,2,5500,1,7,61500,1993,female
4232,185,2023-05-31 10:53:49,7,24000,1,5000,5,13,185000,1993,female
4233,185,2023-06-08 20:05:49,10,28000,8,8500,7,3,221500,1993,female
4234,185,2023-07-06 20:29:49,7,24000,2,5500,6,7,182500,1993,female
